,AG,AI_AR,BL_BS,BE_JU,FR,GE_VD,GL,GR,LU,NE,NW_OW_UR,SG,SH_ZH,SZ_ZG,SO,TG,TI,VS
2015-05-24 15:00,0.341,0.317188298,0.340866595,0.371026243,0.371,0.380969409,0.287,0.284,0.334,0.393,0.31865509,0.324,0.349852809,0.325706113,0.36,0.358,0.256,0.317
2015-05-24 16:00,0.204,0.197094149,0.198666486,0.219779523,0.218,0.223192159,0.182,0.168,0.21,0.225,0.20306132,0.202,0.209411237,0.206416325,0.212,0.212,0.144,0.19
2015-05-24 17:00,0.08,0.073584878,0.075799892,0.083136481,0.085,0.087919216,0.076,0.068,0.081,0.084,0.081415943,0.072,0.077852809,0.080791837,0.081,0.073,0.063,0.081
2015-05-24 18:00,0.016,0.013584878,0.014933297,0.017629921,0.016,0.019161568,0.011,0.008,0.015,0.015,0.013415943,0.015,0.016147191,0.014208163,0.017,0.016,0.009,0.011
2015-05-24 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-24 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 04:00,0.02,0.024584878,0.016933297,0.01324672,0.013,0.014,0.022,0.019,0.023,0.011,0.023584057,0.026,0.024147191,0.024791837,0.014,0.026,0.023,0.015
2015-05-25 05:00,0.092,0.099754635,0.082866595,0.073370079,0.075,0.083676864,0.093,0.088,0.1,0.064,0.100901888,0.103,0.100147191,0.102583675,0.076,0.103,0.1,0.09
2015-05-25 06:00,0.199,0.23250927,0.173733189,0.16124672,0.17,0.196534898,0.231,0.236,0.236,0.148,0.251060289,0.238,0.228705618,0.251085724,0.161,0.237,0.271,0.237
2015-05-25 07:00,0.319,0.385754635,0.270533081,0.268026243,0.319,0.37040392,0.395,0.408,0.39,0.284,0.413097081,0.388,0.368675282,0.407212261,0.255,0.381,0.453,0.437
2015-05-25 08:00,0.446,0.529320973,0.401599784,0.350330715,0.412,0.471303534,0.555,0.574,0.514,0.363,0.539479813,0.523,0.492939328,0.529628586,0.354,0.503,0.588,0.575
2015-05-25 09:00,0.443,0.584302432,0.411466919,0.367564313,0.455,0.485980398,0.62,0.642,0.54,0.412,0.589310669,0.578,0.500761801,0.57604901,0.366,0.516,0.664,0.648
2015-05-25 10:00,0.47,0.612641946,0.421733189,0.402233598,0.498,0.48581883,0.647,0.679,0.585,0.477,0.629170664,0.606,0.541376412,0.616465335,0.388,0.559,0.689,0.67
2015-05-25 11:00,0.491,0.636075608,0.408599243,0.447598411,0.523,0.516283932,0.649,0.688,0.597,0.488,0.631348491,0.628,0.589519114,0.622253074,0.408,0.617,0.669,0.677
2015-05-25 12:00,0.425,0.579302432,0.379866595,0.431202089,0.486,0.491738046,0.62,0.649,0.556,0.455,0.597353592,0.573,0.484432595,0.582008197,0.401,0.493,0.621,0.618
2015-05-25 13:00,0.32,0.472699013,0.312000541,0.371545925,0.392,0.392989011,0.539,0.576,0.434,0.374,0.484563599,0.459,0.360173038,0.471510247,0.346,0.362,0.549,0.524
2015-05-25 14:00,0.229,0.362283891,0.250334054,0.245427832,0.277,0.305281557,0.411,0.461,0.273,0.302,0.326156338,0.348,0.258173038,0.322257173,0.243,0.266,0.425,0.367
2015-05-25 15:00,0.168,0.206038526,0.213600865,0.203304472,0.228,0.249585091,0.238,0.317,0.137,0.274,0.165703115,0.19,0.151030336,0.150959187,0.209,0.15,0.293,0.236
2015-05-25 16:00,0.109,0.096396581,0.130400216,0.134740159,0.147,0.166888625,0.115,0.163,0.07,0.165,0.0833117,0.085,0.09176629,0.075040813,0.133,0.086,0.165,0.137
2015-05-25 17:00,0.05,0.027830243,0.061200108,0.065,0.056,0.061484705,0.03,0.05,0.029,0.055,0.030868678,0.025,0.037883145,0.027040813,0.066,0.034,0.065,0.049
2015-05-25 18:00,0.009,0.002,0.011133405,0.01312336,0.012,0.012161568,0.002,0.004,0.005,0.014,0.003682168,0.002,0.005441573,0.003208163,0.013,0.005,0.007,0.008
2015-05-25 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 04:00,0.012,0.012169757,0.008933297,0.009629921,0.008,0.008080784,0.006,0.01,0.01,0.007,0.010266225,0.014,0.014705618,0.008624488,0.009,0.016,0.024,0.013
2015-05-26 05:00,0.053,0.047924392,0.044666486,0.046136481,0.046,0.052565489,0.042,0.055,0.048,0.042,0.057106794,0.051,0.059705618,0.054208163,0.043,0.061,0.102,0.072
2015-05-26 06:00,0.167,0.109433662,0.159132865,0.125220477,0.129,0.119292545,0.079,0.13,0.12,0.125,0.126394508,0.113,0.152883145,0.100244877,0.131,0.151,0.229,0.2
2015-05-26 07:00,0.313,0.16611269,0.302599243,0.258727037,0.269,0.248504307,0.123,0.195,0.221,0.264,0.211024582,0.169,0.26415168,0.166281591,0.266,0.251,0.355,0.346
2015-05-26 08:00,0.434,0.300754635,0.430132865,0.404396322,0.415,0.417100386,0.269,0.367,0.31,0.414,0.296500326,0.293,0.371446061,0.243612192,0.405,0.363,0.467,0.492
2015-05-26 09:00,0.488,0.350584878,0.48253254,0.380317593,0.447,0.511111375,0.36,0.467,0.339,0.416,0.348812514,0.328,0.441294382,0.308363216,0.398,0.423,0.543,0.586
2015-05-26 10:00,0.461,0.354320973,0.463332973,0.417207355,0.509,0.581517671,0.42,0.5,0.38,0.46,0.401920827,0.323,0.436887634,0.368661202,0.414,0.411,0.56,0.653
2015-05-26 11:00,0.513,0.367641946,0.50626627,0.507643042,0.564,0.565334125,0.508,0.517,0.49,0.535,0.510469611,0.33,0.458177527,0.489293887,0.492,0.394,0.55,0.689
2015-05-26 12:00,0.543,0.365905851,0.526665946,0.574104972,0.602,0.625880011,0.507,0.485,0.538,0.545,0.546073095,0.331,0.48076629,0.520293887,0.549,0.408,0.547,0.696
2015-05-26 13:00,0.53,0.358584878,0.49453254,0.553897617,0.561,0.567899614,0.469,0.447,0.528,0.494,0.523596863,0.331,0.478177527,0.498,0.525,0.416,0.509,0.657
2015-05-26 14:00,0.41,0.320905851,0.399,0.448845131,0.459,0.472788239,0.408,0.387,0.427,0.394,0.436073095,0.3,0.374324718,0.411502049,0.427,0.334,0.426,0.562
2015-05-26 15:00,0.249,0.228472189,0.259667027,0.318065608,0.331,0.337030591,0.299,0.305,0.278,0.284,0.300717441,0.213,0.219826962,0.273795936,0.296,0.194,0.32,0.427
2015-05-26 16:00,0.123,0.135981459,0.134800433,0.158629921,0.182,0.182192159,0.181,0.193,0.146,0.154,0.171324995,0.123,0.126238199,0.153669399,0.146,0.12,0.199,0.251
2015-05-26 17:00,0.064,0.060075608,0.078466919,0.063713916,0.067,0.06959608,0.066,0.082,0.046,0.057,0.05665254,0.055,0.054471908,0.042248975,0.07,0.054,0.076,0.089
2015-05-26 18:00,0.015,0.009584878,0.020133405,0.013110238,0.013,0.01340392,0.004,0.008,0.006,0.017,0.007382733,0.01,0.011588763,0.00383265,0.016,0.012,0.014,0.019
2015-05-26 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 04:00,0.023,0.027,0.022,0.02012336,0.019,0.016757648,0.021,0.023,0.022,0.018,0.022,0.028,0.025,0.022208163,0.021,0.026,0.022,0.018
2015-05-27 05:00,0.094,0.104,0.090866595,0.087,0.084,0.076192159,0.096,0.105,0.095,0.08,0.096752171,0.105,0.098294382,0.096208163,0.089,0.103,0.098,0.083
2015-05-27 06:00,0.259,0.265415122,0.258933297,0.253493439,0.258,0.256434511,0.276,0.289,0.256,0.257,0.272466518,0.264,0.265294382,0.274918374,0.254,0.265,0.296,0.277
2015-05-27 07:00,0.433,0.437584878,0.437933297,0.43524672,0.441,0.442515295,0.451,0.471,0.436,0.43,0.459068971,0.437,0.440822473,0.458877562,0.434,0.438,0.487,0.482
2015-05-27 08:00,0.564,0.574075608,0.574200108,0.587259841,0.599,0.596515295,0.615,0.634,0.57,0.591,0.608199262,0.566,0.573264046,0.611963286,0.579,0.565,0.636,0.642
2015-05-27 09:00,0.677,0.684320973,0.684266811,0.699136481,0.714,0.713949807,0.727,0.748,0.694,0.708,0.724671424,0.676,0.682116855,0.721587774,0.691,0.67,0.736,0.754
2015-05-27 10:00,0.749,0.746905851,0.754266811,0.769136481,0.78,0.779111375,0.788,0.805,0.769,0.773,0.791363306,0.738,0.747852809,0.784628586,0.763,0.733,0.791,0.818
2015-05-27 11:00,0.774,0.768245365,0.777200108,0.791889762,0.801,0.799272943,0.801,0.814,0.793,0.793,0.810443021,0.762,0.773705618,0.803461237,0.785,0.762,0.804,0.836
2015-05-27 12:00,0.759,0.743830243,0.758,0.769013122,0.778,0.776353727,0.774,0.783,0.776,0.77,0.788204906,0.738,0.757411237,0.781502049,0.763,0.745,0.773,0.811
2015-05-27 13:00,0.691,0.67,0.691066703,0.703013122,0.712,0.712434511,0.7,0.705,0.706,0.706,0.717620849,0.665,0.687264046,0.710710212,0.697,0.673,0.701,0.742
2015-05-27 14:00,0.581,0.563415122,0.582133405,0.594136481,0.603,0.604676864,0.588,0.59,0.593,0.599,0.602452735,0.559,0.574264046,0.595918374,0.589,0.562,0.585,0.628
2015-05-27 15:00,0.43,0.413415122,0.432133405,0.442506561,0.451,0.453838432,0.435,0.437,0.438,0.448,0.445134903,0.409,0.422558427,0.4393347,0.438,0.412,0.429,0.469
2015-05-27 16:00,0.248,0.232,0.252133405,0.25887664,0.265,0.270080784,0.245,0.242,0.251,0.265,0.252532451,0.23,0.240705618,0.249375512,0.256,0.234,0.239,0.273
2015-05-27 17:00,0.072,0.062169757,0.075066703,0.07524672,0.077,0.081323136,0.06,0.053,0.067,0.08,0.063079716,0.063,0.068147191,0.063624488,0.075,0.068,0.052,0.07
2015-05-27 18:00,0.019,0.017,0.02,0.01912336,0.019,0.02,0.016,0.015,0.018,0.02,0.016415943,0.017,0.019,0.017208163,0.02,0.018,0.013,0.016
2015-05-27 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 04:00,0.022,0.027,0.019866595,0.019629921,0.018,0.015838432,0.024,0.021,0.024,0.015,0.023733775,0.028,0.025,0.025,0.019,0.027,0.022,0.019
2015-05-28 05:00,0.086,0.104830243,0.078799892,0.082136481,0.08,0.077676864,0.103,0.108,0.094,0.069,0.096485945,0.105,0.093411237,0.098375512,0.081,0.096,0.098,0.085
2015-05-28 06:00,0.225,0.25149073,0.218866595,0.236519682,0.241,0.242080784,0.261,0.284,0.246,0.24,0.253504341,0.249,0.231792137,0.250126537,0.23,0.232,0.27,0.236
2015-05-28 07:00,0.425,0.43249073,0.413733189,0.430656164,0.43,0.424515295,0.453,0.453,0.452,0.419,0.452981604,0.429,0.419614611,0.449710212,0.425,0.409,0.433,0.433
2015-05-28 08:00,0.569,0.559396581,0.560799892,0.574902883,0.575,0.568434511,0.597,0.609,0.584,0.558,0.592134903,0.55,0.550116855,0.581293887,0.569,0.53,0.592,0.611
2015-05-28 09:00,0.677,0.639151216,0.672933297,0.683766402,0.688,0.679434511,0.673,0.698,0.679,0.684,0.6820598,0.629,0.648883145,0.662791837,0.679,0.627,0.703,0.716
2015-05-28 10:00,0.749,0.724660486,0.744933297,0.755643042,0.761,0.755272943,0.75,0.763,0.756,0.755,0.762765466,0.72,0.733147191,0.750751025,0.75,0.719,0.767,0.792
2015-05-28 11:00,0.772,0.766,0.768866595,0.778766402,0.785,0.780434511,0.784,0.781,0.786,0.778,0.795303017,0.764,0.768558427,0.788126537,0.773,0.761,0.783,0.819
2015-05-28 12:00,0.747,0.753245365,0.742933297,0.754766402,0.763,0.76159608,0.767,0.768,0.762,0.755,0.771887074,0.751,0.748264046,0.7653347,0.749,0.744,0.758,0.797
2015-05-28 13:00,0.679,0.684245365,0.675933297,0.687766402,0.696,0.697757648,0.698,0.703,0.693,0.689,0.702303017,0.681,0.679411237,0.6963347,0.681,0.675,0.688,0.731
2015-05-28 14:00,0.569,0.570245365,0.569,0.579136481,0.588,0.590919216,0.583,0.591,0.579,0.581,0.58671896,0.568,0.568411237,0.580751025,0.574,0.564,0.574,0.619
2015-05-28 15:00,0.421,0.415830243,0.423,0.430383201,0.439,0.444,0.426,0.43,0.427,0.435,0.43096679,0.414,0.418411237,0.426375512,0.426,0.413,0.417,0.461
2015-05-28 16:00,0.24,0.233,0.240066703,0.248383201,0.256,0.263242352,0.24,0.238,0.245,0.256,0.245364337,0.232,0.237705618,0.242791837,0.244,0.234,0.23,0.268
2015-05-28 17:00,0.077,0.060754635,0.082133405,0.079740159,0.081,0.082242352,0.06,0.052,0.07,0.086,0.065663773,0.061,0.071441573,0.066624488,0.081,0.069,0.058,0.072
2015-05-28 18:00,0.021,0.017,0.021066703,0.02112336,0.022,0.021080784,0.017,0.015,0.019,0.023,0.017831886,0.017,0.019,0.018208163,0.022,0.018,0.015,0.017
2015-05-28 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 04:00,0.02,0.020415122,0.019,0.018,0.017,0.014919216,0.021,0.025,0.019,0.017,0.019584057,0.02,0.019441573,0.02,0.019,0.02,0.024,0.017
2015-05-29 05:00,0.093,0.096,0.090866595,0.088,0.085,0.078757648,0.093,0.103,0.092,0.085,0.093168114,0.096,0.093588763,0.092,0.089,0.096,0.1,0.086
2015-05-29 06:00,0.236,0.243415122,0.228666486,0.231259841,0.224,0.213242352,0.245,0.255,0.246,0.219,0.252238116,0.245,0.236380901,0.249751025,0.231,0.235,0.255,0.242
2015-05-29 07:00,0.39,0.425736094,0.379533081,0.394656164,0.392,0.397727057,0.447,0.466,0.415,0.375,0.432714348,0.422,0.396908992,0.432836749,0.388,0.394,0.431,0.438
2015-05-29 08:00,0.528,0.568151216,0.518666486,0.543039365,0.555,0.563080784,0.586,0.614,0.546,0.548,0.566148687,0.564,0.540203374,0.565669399,0.53,0.54,0.567,0.602
2015-05-29 09:00,0.629,0.646981459,0.61526627,0.653682407,0.671,0.677434511,0.673,0.688,0.654,0.661,0.664504341,0.642,0.623644946,0.661253074,0.635,0.614,0.653,0.719
2015-05-29 10:00,0.669,0.668811702,0.656332973,0.710695528,0.725,0.734676864,0.718,0.711,0.719,0.703,0.727247829,0.661,0.648259557,0.722546961,0.689,0.621,0.681,0.78
2015-05-29 11:00,0.689,0.678736094,0.678599784,0.719052486,0.737,0.751,0.732,0.707,0.741,0.715,0.750149718,0.673,0.667523603,0.746130636,0.703,0.637,0.688,0.796
2015-05-29 12:00,0.665,0.658415122,0.654533081,0.691299206,0.71,0.722161568,0.692,0.668,0.703,0.69,0.710682168,0.656,0.660995511,0.708628586,0.675,0.646,0.655,0.769
2015-05-29 13:00,0.601,0.598169757,0.593733189,0.631805766,0.644,0.651,0.613,0.579,0.631,0.622,0.629056219,0.599,0.598437084,0.628710212,0.616,0.59,0.558,0.703
2015-05-29 14:00,0.509,0.468018541,0.504933297,0.532916005,0.54,0.526757648,0.468,0.425,0.526,0.523,0.516551878,0.474,0.497203374,0.516959187,0.521,0.485,0.429,0.58
2015-05-29 15:00,0.374,0.319603419,0.366866595,0.390669285,0.385,0.391192159,0.321,0.292,0.38,0.347,0.368448665,0.322,0.368411237,0.3626653,0.382,0.36,0.311,0.425
2015-05-29 16:00,0.214,0.180018541,0.208,0.226656164,0.229,0.232272943,0.165,0.152,0.214,0.211,0.203149229,0.183,0.212588763,0.193914276,0.219,0.213,0.176,0.252
2015-05-29 17:00,0.083,0.06950927,0.086133405,0.083740159,0.087,0.090242352,0.07,0.052,0.078,0.087,0.078584057,0.071,0.079147191,0.079,0.085,0.077,0.07,0.081
2015-05-29 18:00,0.022,0.015169757,0.023066703,0.02324672,0.024,0.025,0.014,0.007,0.021,0.025,0.019682168,0.016,0.021,0.02,0.023,0.02,0.01,0.022
2015-05-29 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30 04:00,0.017,0.019,0.016,0.019629921,0.017,0.014838432,0.021,0.021,0.023,0.018,0.023733775,0.019,0.017,0.023583675,0.019,0.017,0.025,0.015
2015-05-30 05:00,0.088,0.085584878,0.086066703,0.09087664,0.09,0.082515295,0.091,0.087,0.098,0.092,0.099317832,0.087,0.088558427,0.099375512,0.092,0.085,0.099,0.079
2015-05-30 06:00,0.23,0.242245365,0.224866595,0.251039365,0.243,0.239192159,0.255,0.238,0.261,0.247,0.262766985,0.243,0.226675282,0.262669399,0.246,0.222,0.219,0.234
2015-05-30 07:00,0.407,0.425830243,0.389332973,0.418435687,0.424,0.422272943,0.444,0.428,0.434,0.419,0.44021972,0.423,0.416969664,0.441293887,0.405,0.416,0.355,0.436
2015-05-30 08:00,0.542,0.563584878,0.521732648,0.553325449,0.55,0.557838432,0.573,0.554,0.571,0.522,0.575317832,0.564,0.553878656,0.577710212,0.541,0.556,0.492,0.583
2015-05-30 09:00,0.637,0.649660486,0.624599243,0.640669285,0.641,0.646161568,0.669,0.651,0.662,0.612,0.666901888,0.647,0.634757313,0.670085724,0.635,0.627,0.575,0.681
2015-05-30 10:00,0.613,0.648736094,0.581932756,0.650871374,0.633,0.661615682,0.702,0.68,0.689,0.533,0.70962595,0.641,0.623371923,0.708089823,0.627,0.605,0.646,0.733
2015-05-30 11:00,0.578,0.62437804,0.532666486,0.620787379,0.621,0.655696466,0.711,0.698,0.695,0.516,0.717238116,0.61,0.575640458,0.70355106,0.588,0.541,0.673,0.741
2015-05-30 12:00,0.46,0.603283891,0.420600324,0.552430421,0.572,0.573827443,0.674,0.663,0.661,0.493,0.684663773,0.6,0.482116855,0.660763321,0.505,0.471,0.641,0.709
2015-05-30 13:00,0.401,0.509699013,0.353132865,0.486196823,0.494,0.489504307,0.596,0.587,0.569,0.419,0.597173215,0.501,0.40770113,0.582555158,0.435,0.386,0.563,0.627
2015-05-30 14:00,0.289,0.412132675,0.250132865,0.368910738,0.381,0.395585091,0.455,0.463,0.409,0.324,0.440078685,0.407,0.32131574,0.42838371,0.32,0.322,0.456,0.501
2015-05-30 15:00,0.202,0.212226824,0.181,0.267364813,0.28,0.30077725,0.262,0.28,0.269,0.243,0.278041404,0.202,0.190142702,0.257795936,0.234,0.168,0.304,0.36
2015-05-30 16:00,0.131,0.099169757,0.12,0.168202089,0.167,0.19337333,0.113,0.125,0.138,0.124,0.147362817,0.096,0.122264046,0.129,0.149,0.112,0.171,0.218
2015-05-30 17:00,0.058,0.046754635,0.057066703,0.066889762,0.074,0.089080784,0.046,0.054,0.056,0.059,0.060349522,0.046,0.058177527,0.05083265,0.062,0.058,0.076,0.089
2015-05-30 18:00,0.014,0.008584878,0.016133405,0.014493439,0.016,0.02040392,0.008,0.008,0.012,0.016,0.012,0.009,0.012441573,0.011208163,0.016,0.012,0.014,0.017
2015-05-30 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
